,id,set,gbert-large_yes_comment
19757,NDY-208_1447,train,
19758,NDY-208_1448,train,
19759,NDY-208_1449,train,
19760,NDY-208_1450,train,
19761,NDY-208_1451,train,
19762,NDY-208_1452,train,
19763,NDY-208_1453,test,0.0005344748497009277
19764,NDY-208_1454,train,
19765,NDY-208_1455,train,
19766,NDY-208_1456,train,
19767,NDY-208_1457,train,
19768,NDY-208_1458,train,
19769,NDY-208_1459,train,
19770,NDY-208_1460,train,
19771,NDY-208_1461,train,
19772,NDY-208_1462,train,
19773,NDY-208_1463,train,
19774,NDY-208_1464,train,
19775,NDY-208_1465,train,
19776,NDY-208_1466,train,
19777,NDY-208_1467,test,0.9910460114479065
19778,NDY-208_1468,train,
19779,NDY-208_1469,train,
19780,NDY-208_1470,train,
19781,NDY-208_1471,train,
19782,NDY-208_1472,train,
19783,NDY-208_1473,train,
19784,NDY-208_1474,train,
19785,NDY-208_1475,train,
19786,NDY-208_1476,train,
19787,NDY-208_1477,train,
19788,NDY-208_1478,test,0.0002989768981933594
19789,NDY-208_1479,train,
19790,NDY-208_1480,train,
19791,NDY-208_1481,train,
19792,NDY-208_1482,train,
19793,NDY-208_1483,train,
19794,NDY-208_1484,train,
19795,NDY-208_1485,train,
19796,NDY-208_1486,train,
19797,NDY-208_1487,train,
19798,NDY-208_1488,train,
19799,NDY-208_1489,train,
19800,NDY-208_1490,train,
19801,NDY-208_1491,train,
19802,NDY-208_1492,train,
19803,NDY-208_1493,train,
19804,NDY-208_1494,train,
19805,NDY-208_1495,test,0.9914904236793518
19806,NDY-208_1496,train,
19807,NDY-208_1497,train,
19808,NDY-208_1498,train,
19809,NDY-208_1499,train,
19810,NDY-208_1500,train,
19811,NDY-208_1501,train,
19812,NDY-208_1502,train,
19813,NDY-208_1503,train,
19814,NDY-208_1504,train,
19815,NDY-208_1505,train,
19816,NDY-208_1506,train,
19817,NDY-208_1507,test,0.8166567087173462
19818,NDY-208_1508,train,
19819,NDY-208_1509,train,
19820,NDY-208_1510,train,
19821,NDY-208_1511,train,
19822,NDY-208_1512,train,
19823,NDY-208_1513,train,
19824,NDY-208_1514,train,
19825,NDY-208_1515,train,
19826,NDY-208_1516,train,
19827,NDY-208_1517,train,
19828,NDY-208_1518,test,0.0010141730308532715
19829,NDY-208_1519,train,
19830,NDY-208_1520,train,
19831,NDY-208_1521,train,
19832,NDY-208_1522,train,
19833,NDY-208_1523,train,
19834,NDY-208_1524,train,
19835,NDY-208_1525,train,
19836,NDY-208_1526,train,
19837,NDY-208_1527,test,0.0008904337882995605
19838,NDY-208_1528,train,
19839,NDY-208_1529,train,
19840,NDY-208_1530,train,
19841,NDY-208_1531,train,
19842,NDY-208_1532,train,
19843,NDY-208_1533,train,
19844,NDY-208_1534,train,
19845,NDY-208_1535,train,
19846,NDY-208_1536,train,
19847,NDY-208_1537,train,
19848,NDY-208_1538,train,
19849,NDY-208_1539,train,
19850,NDY-208_1540,train,
19851,NDY-208_1541,train,
19852,NDY-208_1542,test,0.02018117904663086
19853,NDY-208_1543,train,
19854,NDY-208_1544,train,
19855,NDY-208_1545,train,
19856,NDY-208_1546,train,
19857,NDY-208_1547,train,
19858,NDY-208_1548,train,
19859,NDY-208_1549,train,
19860,NDY-208_1550,train,
19861,NDY-208_1551,train,
19862,NDY-208_1552,train,
19863,NDY-208_1553,train,
19864,NDY-208_1554,train,
19865,NDY-208_1555,test,0.002250492572784424
19866,NDY-208_1556,train,
19867,NDY-208_1557,train,
19868,NDY-208_1558,train,
19869,NDY-208_1559,train,
19870,NDY-208_1560,train,
19871,NDY-208_1561,train,
19872,NDY-208_1562,train,
19873,NDY-208_1563,train,
19874,NDY-208_1564,train,
19875,NDY-208_1565,train,
19876,NDY-208_1566,train,
19877,NDY-208_1567,train,
19878,NDY-208_1568,train,
19879,NDY-208_1569,train,
19880,NDY-208_1570,train,
19881,NDY-208_1571,train,
19882,NDY-208_1572,test,0.002906203269958496
19883,NDY-208_1573,train,
19884,NDY-208_1574,train,
19885,NDY-208_1575,train,
19886,NDY-208_1576,test,0.054184913635253906
19887,NDY-208_1577,train,
19888,NDY-208_1578,train,
19889,NDY-208_1579,test,0.016326963901519775
19890,NDY-208_1580,train,
19891,NDY-208_1581,train,
19892,NDY-208_1582,test,0.011690616607666016
19893,NDY-208_1583,test,0.0060849785804748535
19894,NDY-208_1584,train,
19895,NDY-208_1585,train,
19896,NDY-208_1586,train,
19897,NDY-208_1587,train,
19898,NDY-208_1588,train,
19899,NDY-208_1589,train,
19900,NDY-208_1590,train,
19901,NDY-208_1591,train,
19902,NDY-208_1592,train,
19903,NDY-208_1593,train,
19904,NDY-208_1594,train,
19905,NDY-208_1595,train,
19906,NDY-208_1596,train,
19907,NDY-208_1597,train,
19908,NDY-208_1598,train,
19909,NDY-208_1599,train,
19910,NDY-208_1600,train,
19911,NDY-208_1601,train,
19912,NDY-208_1602,train,
19913,NDY-208_1603,train,
19914,NDY-208_1604,train,
19915,NDY-208_1605,train,
19916,NDY-208_1606,test,0.9877960681915283
19917,NDY-208_1607,test,0.09332722425460815
19918,NDY-208_1608,train,
19919,NDY-208_1609,train,
19920,NDY-208_1610,train,
19921,NDY-208_1611,train,
19922,NDY-208_1612,train,
19923,NDY-208_1613,train,
19924,NDY-208_1614,train,
19925,NDY-208_1615,train,
19926,NDY-208_1616,train,
19927,NDY-208_1617,train,
19928,NDY-208_1618,train,
19929,NDY-208_1619,train,
19930,NDY-208_1620,train,
19931,NDY-208_1621,test,0.0647578239440918
19932,NDY-208_1622,train,
19933,NDY-208_1623,train,
19934,NDY-208_1624,train,
19935,NDY-208_1625,train,
19936,NDY-208_1626,train,
19937,NDY-208_1627,train,
19938,NDY-208_1628,train,
19939,NDY-208_1629,train,
19940,NDY-208_1630,train,
19941,NDY-208_1631,train,
19942,NDY-208_1632,train,
19943,NDY-208_1633,train,
19944,NDY-208_1634,train,
19945,NDY-208_1635,train,
19946,NDY-208_1636,train,
19947,NDY-208_1637,train,
19948,NDY-208_1638,train,
19949,NDY-208_1639,test,0.081337571144104
19950,NDY-208_1640,train,
19951,NDY-208_1641,train,
19952,NDY-208_1642,test,0.0008329153060913086
19953,NDY-208_1643,train,
19954,NDY-208_1644,test,0.022007107734680176
19955,NDY-208_1645,train,
19956,NDY-208_1646,train,
19957,NDY-208_1647,train,
19958,NDY-208_1648,train,
19959,NDY-208_1649,test,0.01212310791015625
19960,NDY-208_1650,train,
19961,NDY-208_1651,train,
19962,NDY-208_1652,train,
19963,NDY-208_1653,train,
19964,NDY-208_1654,train,
19965,NDY-208_1655,train,
19966,NDY-208_1656,train,
19967,NDY-208_1657,train,
19968,NDY-208_1658,train,
19969,NDY-208_1659,train,
19970,NDY-208_1660,train,
19971,NDY-208_1661,train,
19972,NDY-208_1662,train,
19973,NDY-208_1663,test,0.004019021987915039
19974,NDY-208_1664,train,
19975,NDY-208_1665,train,
19976,NDY-208_1666,test,0.00044602155685424805
19977,NDY-208_1667,train,
19978,NDY-208_1668,train,
19979,NDY-208_1669,train,
19980,NDY-208_1670,train,
19981,NDY-208_1671,train,
19982,NDY-208_1672,train,
19983,NDY-208_1673,train,
19984,NDY-208_1674,train,
19985,NDY-208_1675,train,
19986,NDY-208_1676,test,0.020283937454223633
19987,NDY-208_1677,test,0.989211916923523
19988,NDY-208_1678,train,
19989,NDY-208_1679,train,
19990,NDY-208_1680,train,
19991,NDY-208_1681,train,
19992,NDY-208_1682,train,
19993,NDY-208_1683,train,
19994,NDY-208_1684,train,
19995,NDY-208_1685,train,
19996,NDY-208_1686,train,
19997,NDY-208_1687,train,
19998,NDY-208_1688,train,
19999,NDY-208_1689,train,
20000,NDY-208_1690,train,
20001,NDY-208_1691,train,
20002,NDY-208_1692,train,
20003,NDY-208_1693,train,
20004,NDY-208_1694,train,
20005,NDY-208_1695,train,
20006,NDY-208_1696,train,
20007,NDY-208_1697,train,
20008,NDY-208_1698,train,
20009,NDY-208_1699,train,
20010,NDY-208_1700,train,
20011,NDY-208_1701,train,
20012,NDY-208_1702,train,
20013,NDY-208_1703,train,
20014,NDY-208_1704,train,
20015,NDY-208_1705,train,
20016,NDY-208_1706,test,0.0003421306610107422
20017,NDY-208_1707,train,
20018,NDY-208_1708,train,
20019,NDY-208_1709,train,
20020,NDY-208_1710,train,
20021,NDY-208_1711,train,
20022,NDY-208_1712,train,
20023,NDY-208_1713,train,
20024,NDY-208_1714,train,
20025,NDY-208_1715,train,
20026,NDY-208_1716,train,
20027,NDY-208_1717,train,
20028,NDY-208_1718,train,
20029,NDY-208_1719,train,
20030,NDY-208_1720,train,
20031,NDY-208_1721,train,
20032,NDY-208_1722,train,
20033,NDY-208_1723,train,
20034,NDY-208_1724,train,
20035,NDY-208_1725,train,
20036,NDY-208_1726,train,
20037,NDY-208_1727,train,
20038,NDY-208_1728,train,
20039,NDY-208_1729,train,
20040,NDY-208_1730,train,
20041,NDY-208_1731,train,
20042,NDY-208_1732,train,
20043,NDY-208_1733,train,
20044,NDY-208_1734,train,
20045,NDY-208_1735,train,
20046,NDY-208_1736,train,
20047,NDY-208_1737,train,
20048,NDY-208_1738,train,
20049,NDY-208_1739,train,
20050,NDY-208_1740,train,
20051,NDY-208_1741,train,
20052,NDY-208_1742,test,0.0034758448600769043
20053,NDY-208_1743,train,
20054,NDY-208_1744,train,
20055,NDY-208_1745,train,
20056,NDY-208_1746,train,
20057,NDY-208_1747,train,
20058,NDY-208_1748,train,
20059,NDY-208_1749,train,
20060,NDY-208_1750,train,
20061,NDY-208_1751,train,
20062,NDY-208_1752,train,
20063,NDY-208_1753,train,
20064,NDY-208_1754,train,
20065,NDY-208_1755,train,
20066,NDY-208_1756,test,0.00029224157333374023
20067,NDY-208_1757,train,
20068,NDY-208_1758,train,
20069,NDY-208_1759,train,
20070,NDY-208_1760,test,0.0002987980842590332
20071,NDY-208_1761,train,
20072,NDY-208_1762,train,
20073,NDY-208_1763,train,
20074,NDY-208_1764,train,
20075,NDY-208_1765,train,
20076,NDY-208_1766,train,
20077,NDY-208_1767,train,
20078,NDY-208_1768,train,
20079,NDY-208_1769,train,
20080,NDY-208_1770,train,
20081,NDY-208_1771,train,
20082,NDY-208_1772,train,
20083,NDY-208_1773,train,
20084,NDY-208_1774,test,0.0023851394653320312
20085,NDY-208_1775,train,
20086,NDY-208_1776,train,
20087,NDY-208_1777,train,
20088,NDY-208_1778,train,
20089,NDY-208_1779,train,
20090,NDY-208_1780,train,
20091,NDY-208_1781,train,
20092,NDY-208_1782,train,
20093,NDY-208_1783,train,
20094,NDY-208_1784,train,
20095,NDY-208_1785,train,
20096,NDY-208_1786,train,
20097,NDY-208_1787,train,
20098,NDY-208_1788,train,
20099,NDY-208_1789,test,0.0007328391075134277
20100,NDY-208_1790,train,
20101,NDY-208_1791,train,
20102,NDY-208_1792,train,
20103,NDY-208_1793,train,
20104,NDY-208_1794,train,
20105,NDY-208_1795,train,
20106,NDY-208_1796,train,
20107,NDY-208_1797,train,
20108,NDY-208_1798,train,
20109,NDY-208_1799,train,
20110,NDY-208_1800,test,0.0004469752311706543
20111,NDY-208_1801,train,
20112,NDY-208_1802,test,0.0003298521041870117
20113,NDY-208_1803,train,
20114,NDY-208_1804,train,
20115,NDY-208_1805,train,
20116,NDY-208_1806,train,
20117,NDY-208_1807,test,0.0004183650016784668
20118,NDY-208_1808,train,
20119,NDY-208_1809,train,
20120,NDY-208_1810,train,
20121,NDY-208_1811,train,
20122,NDY-208_1812,train,
20123,NDY-208_1813,train,
20124,NDY-208_1814,train,
20125,NDY-208_1815,train,
20126,NDY-208_1816,train,
20127,NDY-208_1817,train,
20128,NDY-208_1818,train,
20129,NDY-208_1819,train,
20130,NDY-208_1820,train,
20131,NDY-208_1821,train,
20132,NDY-208_1822,train,
20133,NDY-208_1823,train,
20134,NDY-208_1824,train,
20135,NDY-208_1825,train,
20136,NDY-208_1826,train,
20137,NDY-208_1827,train,
20138,NDY-208_1828,train,
20139,NDY-208_1829,train,
20140,NDY-208_1830,train,
20141,NDY-208_1831,train,
20142,NDY-208_1832,train,
20143,NDY-208_1833,train,
20144,NDY-208_1834,train,
20145,NDY-208_1835,train,
20146,NDY-208_1836,train,
20147,NDY-208_1837,train,
20148,NDY-208_1838,train,
20149,NDY-208_1839,train,
20150,NDY-208_1840,train,
20151,NDY-208_1841,train,
20152,NDY-208_1842,train,
20153,NDY-208_1843,train,
20154,NDY-208_1844,train,
20155,NDY-208_1845,train,
20156,NDY-208_1846,train,
20157,NDY-208_1847,train,
20158,NDY-208_1848,train,
20159,NDY-208_1849,train,
20160,NDY-208_1850,train,
20161,NDY-208_1851,train,
20162,NDY-208_1852,train,
20163,NDY-208_1853,train,
20164,NDY-208_1854,test,0.000621795654296875
20165,NDY-208_1855,train,
20166,NDY-208_1856,train,
20167,NDY-208_1857,train,
20168,NDY-208_1858,train,
20169,NDY-208_1859,train,
20170,NDY-208_1860,train,
20171,NDY-208_1861,train,
20172,NDY-208_1862,train,
20173,NDY-208_1863,train,
20174,NDY-208_1864,train,
20175,NDY-208_1865,train,
20176,NDY-208_1866,train,
20177,NDY-208_1867,train,
20178,NDY-208_1868,test,0.01443403959274292
20179,NDY-208_1869,test,0.12714171409606934
20180,NDY-208_1870,train,
20181,NDY-208_1871,train,
20182,NDY-208_1872,train,
20183,NDY-208_1873,train,
20184,NDY-208_1874,train,
20185,NDY-208_1875,train,
20186,NDY-208_1876,train,
20187,NDY-208_1877,train,
20188,NDY-208_1878,train,
20189,NDY-208_1879,test,0.00483018159866333
20190,NDY-208_1880,train,
20191,NDY-208_1881,train,
20192,NDY-208_1882,train,
20193,NDY-208_1883,train,
20194,NDY-208_1884,train,
20195,NDY-208_1885,train,
20196,NDY-208_1886,train,
20197,NDY-208_1887,train,
20198,NDY-208_1888,train,
20199,NDY-208_1889,train,
20200,NDY-208_1890,train,
20201,NDY-208_1891,train,
20202,NDY-208_1892,train,
20203,NDY-208_1893,train,
20204,NDY-208_1894,train,
20205,NDY-208_1895,train,
20206,NDY-208_1896,train,
20207,NDY-208_1897,train,
20208,NDY-208_1898,train,
20209,NDY-208_1899,train,
20210,NDY-208_1900,test,0.09704834222793579
20211,NDY-208_1901,train,
20212,NDY-208_1902,train,
20213,NDY-208_1903,train,
20214,NDY-208_1904,train,
20215,NDY-208_1905,train,
20216,NDY-208_1906,train,
20217,NDY-208_1907,train,
20218,NDY-208_1908,train,
20219,NDY-208_1909,train,
20220,NDY-208_1910,train,
20221,NDY-208_1911,train,
20222,NDY-208_1912,train,
20223,NDY-208_1913,train,
20224,NDY-208_1914,train,
20225,NDY-208_1915,train,
20226,NDY-208_1916,train,
20227,NDY-208_1917,train,
20228,NDY-208_1918,train,
20229,NDY-208_1919,train,
20230,NDY-208_1920,train,
20231,NDY-208_1921,train,
20232,NDY-208_1922,train,
20233,NDY-208_1923,train,
20234,NDY-208_1924,train,
20235,NDY-208_1925,train,
20236,NDY-208_1926,test,0.06899946928024292
20237,NDY-208_1927,train,
20238,NDY-208_1928,train,
20239,NDY-208_1929,train,
20240,NDY-208_1930,train,
20241,NDY-208_1931,train,
20242,NDY-208_1932,train,
20243,NDY-208_1933,train,
20244,NDY-208_1934,train,
20245,NDY-208_1935,train,
20246,NDY-208_1936,train,
20247,NDY-208_1937,train,
20248,NDY-208_1938,train,
20249,NDY-208_1939,test,0.0012985467910766602
20250,NDY-208_1940,train,
20251,NDY-208_1941,train,
20252,NDY-208_1942,train,
20253,NDY-208_1943,train,
20254,NDY-208_1944,train,
20255,NDY-208_1945,train,
20256,NDY-208_1946,train,
20257,NDY-208_1947,train,
20258,NDY-208_1948,train,
20259,NDY-208_1949,train,
20260,NDY-208_1950,train,
20261,NDY-208_1951,train,
20262,NDY-208_1952,train,
20263,NDY-208_1953,train,
20264,NDY-208_1954,train,
20265,NDY-208_1955,train,
20266,NDY-208_1956,train,
20267,NDY-208_1957,train,
20268,NDY-208_1958,test,0.9805968403816223
20269,NDY-208_1959,train,
20270,NDY-208_1960,train,
20271,NDY-208_1961,train,
20272,NDY-208_1962,train,
20273,NDY-208_1963,train,
20274,NDY-208_1964,train,
20275,NDY-208_1965,train,
20276,NDY-208_1966,train,
20277,NDY-208_1967,train,
20278,NDY-208_1968,train,
20279,NDY-208_1969,test,0.0003612041473388672
20280,NDY-208_1970,train,
20281,NDY-208_1971,train,
20282,NDY-208_1972,train,
20283,NDY-208_1973,train,
20284,NDY-208_1974,train,
20285,NDY-208_1975,train,
20286,NDY-208_1976,train,
20287,NDY-208_1977,test,0.9791320562362671
20288,NDY-208_1978,train,
20289,NDY-208_1979,train,
20290,NDY-208_1980,train,
20291,NDY-208_1981,train,
20292,NDY-208_1982,train,
20293,NDY-208_1983,train,
20294,NDY-208_1984,train,
20295,NDY-208_1985,train,
20296,NDY-208_1986,train,
20297,NDY-208_1987,train,
20298,NDY-208_1988,train,
20299,NDY-208_1989,train,
20300,NDY-208_1990,train,
20301,NDY-208_1991,train,
20302,NDY-208_1992,train,
20303,NDY-208_1993,train,
20304,NDY-208_1994,train,
20305,NDY-208_1995,train,
20306,NDY-208_1996,train,
20307,NDY-208_1997,train,
20308,NDY-208_1998,train,
20309,NDY-208_1999,train,
20310,NDY-208_2000,test,0.030772924423217773
20311,NDY-208_2001,train,
20312,NDY-208_2002,train,
20313,NDY-208_2003,train,
20314,NDY-208_2004,test,0.0003147125244140625
20315,NDY-208_2005,train,
20316,NDY-208_2006,train,
20317,NDY-208_2007,train,
20318,NDY-208_2008,train,
20319,NDY-208_2009,train,
20320,NDY-208_2010,train,
20321,NDY-208_2011,train,
20322,NDY-208_2012,train,
20323,NDY-208_2013,train,
20324,NDY-208_2014,train,
20325,NDY-208_2015,train,
20326,NDY-208_2016,train,
20327,NDY-208_2017,train,
20328,NDY-208_2018,train,
20329,NDY-208_2019,test,0.02701336145401001
20330,NDY-208_2020,test,0.004719436168670654
20331,NDY-208_2021,train,
20332,NDY-208_2022,train,
20333,NDY-208_2023,train,
20334,NDY-208_2024,train,
20335,NDY-208_2025,train,
20336,NDY-208_2026,train,
20337,NDY-208_2027,train,
20338,NDY-208_2028,train,
20339,NDY-208_2029,train,
20340,NDY-208_2030,train,
20341,NDY-208_2031,train,
20342,NDY-208_2032,train,
20343,NDY-208_2033,train,
20344,NDY-208_2034,train,
20345,NDY-208_2035,train,
20346,NDY-208_2036,train,
20347,NDY-208_2037,train,
20348,NDY-208_2038,train,
20349,NDY-208_2039,train,
20350,NDY-208_2040,train,
20351,NDY-208_2041,train,
20352,NDY-208_2042,train,
20353,NDY-208_2043,train,
20354,NDY-208_2044,train,
20355,NDY-208_2045,test,0.07726132869720459
20356,NDY-208_2046,train,
20357,NDY-208_2047,train,
20358,NDY-208_2048,train,
20359,NDY-208_2049,train,
20360,NDY-208_2050,train,
20361,NDY-208_2051,train,
20362,NDY-208_2052,train,
20363,NDY-208_2053,train,
20364,NDY-208_2054,train,
20365,NDY-208_2055,train,
20366,NDY-208_2056,test,0.000522315502166748
20367,NDY-208_2057,train,
20368,NDY-208_2058,train,
20369,NDY-208_2059,train,
20370,NDY-208_2060,train,
20371,NDY-208_2061,train,
20372,NDY-208_2062,train,
20373,NDY-208_2063,train,
20374,NDY-208_2064,train,
20375,NDY-208_2065,train,
20376,NDY-208_2066,train,
20377,NDY-208_2067,train,
20378,NDY-208_2068,train,
20379,NDY-208_2069,train,
20380,NDY-208_2070,train,
20381,NDY-208_2071,train,
20382,NDY-208_2072,train,
20383,NDY-208_2073,train,
20384,NDY-208_2074,train,
20385,NDY-208_2075,train,
20386,NDY-208_2076,train,
20387,NDY-208_2077,train,
20388,NDY-208_2078,train,
20389,NDY-208_2079,train,
20390,NDY-208_2080,train,
20391,NDY-208_2081,train,
20392,NDY-208_2082,test,0.000989675521850586
20393,NDY-208_2083,train,
20394,NDY-208_2084,train,
20395,NDY-208_2085,train,
20396,NDY-208_2086,train,
20397,NDY-208_2087,test,0.021087467670440674
20398,NDY-208_2088,train,
20399,NDY-208_2089,train,
20400,NDY-208_2090,train,
20401,NDY-208_2091,train,
20402,NDY-208_2092,train,
20403,NDY-208_2093,train,
20404,NDY-208_2094,train,
20405,NDY-208_2095,train,
20406,NDY-208_2096,train,
20407,NDY-208_2097,train,
20408,NDY-208_2098,train,
20409,NDY-208_2099,train,
20410,NDY-208_2100,train,
20411,NDY-208_2101,train,
20412,NDY-208_2102,test,0.005142092704772949
20413,NDY-208_2103,train,
20414,NDY-208_2104,train,
20415,NDY-208_2105,train,
20416,NDY-208_2106,train,
20417,NDY-208_2107,train,
20418,NDY-208_2108,test,0.2809162735939026
20419,NDY-208_2109,train,
20420,NDY-208_2110,train,
20421,NDY-208_2111,train,
20422,NDY-208_2112,train,
20423,NDY-208_2113,train,
20424,NDY-208_2114,train,
20425,NDY-208_2115,train,
20426,NDY-208_2116,train,
20427,NDY-208_2117,train,
20428,NDY-208_2118,train,
20429,NDY-208_2119,test,0.0005596280097961426
20430,NDY-208_2120,train,
20431,NDY-208_2121,train,
20432,NDY-208_2122,train,
20433,NDY-208_2123,train,
20434,NDY-208_2124,train,
20435,NDY-208_2125,train,
20436,NDY-208_2126,train,
20437,NDY-208_2127,train,
20438,NDY-208_2128,train,
20439,NDY-208_2129,train,
20440,NDY-208_2130,train,
20441,NDY-208_2131,train,
20442,NDY-208_2132,train,
20443,NDY-208_2133,train,
20444,NDY-208_2134,train,
20445,NDY-208_2135,train,
20446,NDY-208_2136,train,
20447,NDY-208_2137,train,
20448,NDY-208_2138,train,
20449,NDY-208_2139,train,
20450,NDY-208_2140,train,
20451,NDY-208_2141,test,0.019778311252593994
20452,NDY-208_2142,train,
20453,NDY-208_2143,train,
20454,NDY-208_2144,train,
20455,NDY-208_2145,train,
20456,NDY-208_2146,train,
20457,NDY-208_2147,train,
20458,NDY-208_2148,test,0.0015751123428344727
20459,NDY-208_2149,train,
20460,NDY-208_2150,train,
20461,NDY-208_2151,train,
20462,NDY-208_2152,train,
20463,NDY-208_2153,train,
20464,NDY-208_2154,train,
20465,NDY-208_2155,train,
20466,NDY-208_2156,train,
20467,NDY-208_2157,train,
20468,NDY-208_2158,train,
20469,NDY-208_2159,train,
20470,NDY-208_2160,train,
20471,NDY-208_2161,train,
20472,NDY-208_2162,train,
20473,NDY-208_2163,train,
20474,NDY-208_2164,train,
20475,NDY-208_2165,train,
20476,NDY-208_2166,test,0.0002719759941101074
20477,NDY-208_2167,train,
20478,NDY-208_2168,train,
20479,NDY-208_2169,test,0.0004114508628845215
20480,NDY-208_2170,train,
20481,NDY-208_2171,train,
